setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
kANdL,303.15,0,101,781.86,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,303.15,0.0101,101,796.71,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,303.15,0.0506,101,844.24,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,303.15,0.1,101,886.26,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,303.15,0.1665,101,928.17,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,303.15,0.1951,101,942.69,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,303.15,0.2398,101,961.71,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,303.15,0.2991,101,982.33,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,303.15,0.3771,101,1004,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,303.15,0.482,101,1025.2,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,308.15,0,101,777.11,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,308.15,0.0101,101,792.11,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,308.15,0.0506,101,840.01,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,308.15,0.1,101,882.35,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,308.15,0.1665,101,924.53,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,308.15,0.1951,101,939.14,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,308.15,0.2398,101,958.26,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,308.15,0.2991,101,979.01,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,308.15,0.3771,101,1000.8,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,308.15,0.482,101,1022.1,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,313.15,0,101,772.33,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,313.15,0.0101,101,787.49,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,313.15,0.0506,101,835.76,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,313.15,0.1,101,878.44,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,313.15,0.1665,101,920.9,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,313.15,0.1951,101,935.6,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,313.15,0.2398,101,954.83,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,313.15,0.2991,101,975.69,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,313.15,0.3771,101,997.6,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,313.15,0.482,101,1019,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,318.15,0,101,767.52,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,318.15,0.0101,101,782.83,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,318.15,0.0506,101,831.56,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,318.15,0.1,101,874.52,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,318.15,0.1665,101,917.27,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,318.15,0.1951,101,932.06,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,318.15,0.2398,101,951.4,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,318.15,0.2991,101,972.38,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,318.15,0.3771,101,994.4,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
kANdL,318.15,0.482,101,1016,Yang et al. (2010a),Density,Liquid,AAGIBL,CO,methanol,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
