setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Tvshn,298.15,0.09532,101,1095.91,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,298.15,0.191,101,1149.65,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,298.15,0.28837,101,1193.8,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,298.15,0.38693,101,1230.8,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,298.15,0.48512,101,1261.8,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,298.15,0.58725,101,1289.4,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,298.15,0.6884,101,1312.9,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,298.15,0.78484,101,1332.3,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,298.15,0.8938,101,1351.1,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,303.15,0.09532,101,1092.57,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,303.15,0.191,101,1146.52,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
Tvshn,303.15,0.28837,101,1190.9,Qi and Wang (2009),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
