setid,Mole fraction of 1-butyl-4-methylpyridinium tetrafluoroborate,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
caASE,0.4382,101,298.15,1535.1,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
caASE,0.5056,101,298.15,1476.2,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
caASE,0.5794,101,298.15,1418.5,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
caASE,0.6654,101,298.15,1358.76,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
caASE,0.7593,101,298.15,1301.41,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
caASE,0.8693,101,298.15,1242.67,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
caASE,0.9422,101,298.15,1208.01,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
