setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sHXUo,288.15,0.6,101,1304.7,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,288.15,0.7,101,1332,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,288.15,0.7986,101,1355.1,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,288.15,0.8509,101,1366.2,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,288.15,0.9008,101,1375.6,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,288.15,0.9504,101,1384.5,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.0502,101,985.37,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.1006,101,1034.65,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.1501,101,1076.72,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.2001,101,1113.53,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.3003,101,1176,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.3999,101,1223.5,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.4997,101,1262.7,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.6,101,1295.5,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.7,101,1323.1,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.7986,101,1346.4,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.8509,101,1357.5,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.9008,101,1367,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,298.15,0.9504,101,1376,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.0502,101,972.78,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.1006,101,1022.69,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.1501,101,1065.29,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.2001,101,1102.55,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.3003,101,1165.8,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.3999,101,1213.7,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.4997,101,1253.3,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.6,101,1286.4,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.7,101,1314.2,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.7986,101,1337.7,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.8509,101,1348.9,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.9008,101,1358.5,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,308.15,0.9504,101,1367.6,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.0502,101,960.03,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.1006,101,1010.6,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.1501,101,1053.78,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.2001,101,1091.53,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.3003,101,1155.5,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.3999,101,1204,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.4997,101,1244,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.6,101,1277.4,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.7,101,1305.4,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.7986,101,1329.1,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.8509,101,1340.4,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.9008,101,1350,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
sHXUo,318.15,0.9504,101,1359.2,Vercher et al. (2010a),Density,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
