setid,"Temperature, K","MolaLity of 1-ethyl-3-methylimidazolium chloride, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
bKwAE,303.15,0.3082,87,999.1,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,303.15,0.3571,87,999.7,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,303.15,0.4077,87,1000.2,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,303.15,0.459,87,1000.8,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,303.15,0.5026,87,1001.3,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,308.15,0.0532,87,994.6,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,308.15,0.1024,87,995.2,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,308.15,0.1528,87,995.7,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,308.15,0.2049,87,996.3,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,308.15,0.2529,87,996.9,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,308.15,0.3082,87,997.5,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,308.15,0.3571,87,998,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,308.15,0.4077,87,998.5,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,308.15,0.459,87,999.1,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,308.15,0.5026,87,999.5,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,313.15,0.0532,87,992.8,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,313.15,0.1024,87,993.3,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,313.15,0.1528,87,993.9,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,313.15,0.2049,87,994.5,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,313.15,0.2529,87,995,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,313.15,0.3082,87,995.6,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,313.15,0.3571,87,996.1,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,313.15,0.4077,87,996.7,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,313.15,0.459,87,997.2,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
bKwAE,313.15,0.5026,87,997.7,Rafiee and Frouzesh (2016d),Density,Liquid,AADYJk,O,water,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,,,
