setid,"Temperature, K",Mole fraction of propan-1-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VsIQA,298.15,0.8994,101,988.76,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,298.15,0.9465,101,912.36,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,298.15,1,101,799.87,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0,101,1423.26,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.0938,101,1406.64,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.1942,101,1385.82,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.3092,101,1357.24,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.3925,101,1332.37,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.5031,101,1291.99,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.6035,101,1244.97,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.6084,101,1242.32,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.6973,101,1187.68,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.8048,101,1098.29,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.8994,101,984.42,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,0.9465,101,908.13,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,303.15,1,101,795.94,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0,101,1418.83,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.0938,101,1402.12,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.1942,101,1381.28,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.3092,101,1352.68,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.3925,101,1327.8,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.5031,101,1287.39,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.6035,101,1240.35,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.6084,101,1237.71,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.6973,101,1183.08,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.8048,101,1093.76,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.8994,101,980.03,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,0.9465,101,903.87,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
VsIQA,308.15,1,101,791.78,Gonzalez and Gonzalez (2014),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
