setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZVfMX,298.15,0.019,101,1232.9,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.051,101,1231.7,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.0904,101,1230.1,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.1558,101,1227.3,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.193,101,1225.6,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.2071,101,1225,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.3,101,1220.5,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.357,101,1217.7,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.3858,101,1216.1,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.445,101,1212.8,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.529,101,1207.3,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.6197,101,1199.8,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
ZVfMX,298.15,0.653,101,1196.3,Sastry et al. (2013),Density,Liquid,AADYJk,O,water,ABJyus,CCCCCCCCn1cc[n+](C)c1.[I-],1-methyl-3-octyl-1H-imidazolium iodide,,,
