setid,"Temperature, K","Mole fraction of 1-butyl-2,3-dimethylimidazolium tetrafluoroborate","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
hrwUl,293.15,0.7419,100,1172.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,293.15,0.7994,100,1182,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,293.15,0.8527,100,1188.4,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,293.15,0.9134,100,1192.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,293.15,1,100,1193.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0,100,942.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.0834,100,954.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.1328,100,965.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.1764,100,976.7,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.2258,100,993.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.2675,100,1008.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.3094,100,1025.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.3824,100,1054.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.4368,100,1076.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.4755,100,1091.7,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.5276,100,1110.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.5649,100,1123.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.6063,100,1137.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.6451,100,1148.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.6947,100,1161.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.7419,100,1171.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.7994,100,1181.4,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.8527,100,1187.7,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,0.9134,100,1190.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,298.15,1,100,1191.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0,100,938.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.0834,100,951.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.1328,100,963.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.1764,100,975.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.2258,100,992.4,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.2675,100,1007.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.3094,100,1024.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.3824,100,1053.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.4368,100,1075.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.4755,100,1091,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.5276,100,1110,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.5649,100,1123,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.6063,100,1136.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.6451,100,1147.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.6947,100,1160.4,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.7419,100,1170.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.7994,100,1179.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.8527,100,1185.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,0.9134,100,1188.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,303.15,1,100,1189.7,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0,100,933.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.0834,100,949.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.1328,100,961.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.1764,100,974.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.2258,100,991.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.2675,100,1006.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.3094,100,1023.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.3824,100,1052,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.4368,100,1074.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.4755,100,1090,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.5276,100,1109.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.5649,100,1122,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.6063,100,1135.7,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.6451,100,1147.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.6947,100,1159.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.7419,100,1169.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.7994,100,1179,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.8527,100,1185.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,0.9134,100,1187.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
hrwUl,308.15,1,100,1187.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAStxH,O=C1CCCCC1,cyclohexanone,,,
