setid,"Pressure, kPa","Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BAIHg,600,353.15,0.8,1131,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,600,353.15,0.8999,1145,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,600,353.15,1,1160,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,600,393.15,0.5,1055,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,600,393.15,0.5999,1076,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,600,393.15,0.7001,1092,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,600,393.15,0.8,1106,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,600,393.15,0.8999,1120,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,600,393.15,1,1135,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,313.15,0.5,1111,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,313.15,0.5999,1130,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,313.15,0.7001,1146,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,313.15,0.8,1158,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,313.15,0.8999,1173,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,313.15,1,1186,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,353.15,0.5,1083,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,353.15,0.5999,1103,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,353.15,0.7001,1118,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,353.15,0.8,1131,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,353.15,0.8999,1145,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,353.15,1,1160,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,393.15,0.5,1055,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,393.15,0.5999,1076,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,393.15,0.7001,1092,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,393.15,0.8,1106,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,393.15,0.8999,1120,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1000,393.15,1,1135,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,313.15,0.5,1111,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,313.15,0.5999,1131,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,313.15,0.7001,1146,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,313.15,0.8,1159,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,313.15,0.8999,1173,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,313.15,1,1186,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,353.15,0.5,1083,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,353.15,0.5999,1103,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,353.15,0.7001,1118,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,353.15,0.8,1132,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,353.15,0.8999,1146,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,353.15,1,1160,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,393.15,0.5,1055,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,393.15,0.5999,1077,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,393.15,0.7001,1092,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,393.15,0.8,1106,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,393.15,0.8999,1120,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,393.15,1,1135,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,433.15,0.5,1028,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,433.15,0.5999,1050,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,433.15,0.7001,1066,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,433.15,0.8,1080,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,433.15,0.8999,1096,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1400,433.15,1,1112,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,313.15,0.5,1111,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,313.15,0.5999,1131,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,313.15,0.7001,1147,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,313.15,0.8,1159,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,313.15,0.8999,1173,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,313.15,1,1187,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,353.15,0.5,1084,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,353.15,0.5999,1104,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,353.15,0.7001,1119,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,353.15,0.8,1132,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,353.15,0.8999,1146,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,353.15,1,1161,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,393.15,0.5,1056,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,393.15,0.5999,1077,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,393.15,0.7001,1092,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,393.15,0.8,1106,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,393.15,0.8999,1121,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,393.15,1,1136,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,433.15,0.5,1029,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,433.15,0.5999,1050,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,433.15,0.7001,1067,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,433.15,0.8,1081,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,433.15,0.8999,1096,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,1800,433.15,1,1113,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,313.15,0.5,1111,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,313.15,0.5999,1132,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,313.15,0.7001,1147,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,313.15,0.8,1159,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,313.15,0.8999,1173,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,313.15,1,1187,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,353.15,0.5,1084,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,353.15,0.5999,1104,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,353.15,0.7001,1119,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,353.15,0.8,1132,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,353.15,0.8999,1146,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,353.15,1,1161,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,393.15,0.5,1056,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,393.15,0.5999,1078,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,393.15,0.7001,1093,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,393.15,0.8,1106,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,393.15,0.8999,1121,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
BAIHg,2000,393.15,1,1136,Han et al. (2009),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
