setid,"MolaLity of 1-ethyl-3-methylimidazolium methanesulfonate, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
bRjVz,0.046,298.15,101,1097.8,Roy et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
