setid,"MolaLity of 1-butyl-3-methylimidazolium chloride, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
LziAF,2.2441,298.1,100,1021.7,Shokri and Sadeghi (2021),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water,,,
LziAF,2.8045,298.1,100,1026.8,Shokri and Sadeghi (2021),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water,,,
LziAF,3.2611,298.1,100,1030.4,Shokri and Sadeghi (2021),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water,,,
