setid,"Temperature, K","Mass ratio to solvent: 1,3-dimethyl-1H-imidazolium tetrafluoroborate","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
rYDzE,313.15,0.75,101,1098.4,Huang et al. (2013),Density,Liquid,AADYJk,O,water,AAjTGB,Cn1cc[n+](C)c1.F[B-](F)(F)F,"1,3-dimethyl-1H-imidazolium tetrafluoroborate",,,
