setid,"Temperature, K",Mole fraction of tetrabutylammonium hydrogen sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vQQAK,293.15,0.2,101.3,899.5,Omar and Sadeghi (2021a),Density,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
vQQAK,298.15,0.2,101.3,896.3,Omar and Sadeghi (2021a),Density,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
vQQAK,303.15,0.2,101.3,893.1,Omar and Sadeghi (2021a),Density,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
vQQAK,308.15,0.2,101.3,889.9,Omar and Sadeghi (2021a),Density,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
vQQAK,313.15,0.2,101.3,886.7,Omar and Sadeghi (2021a),Density,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
vQQAK,318.15,0.2,101.3,883.5,Omar and Sadeghi (2021a),Density,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
vQQAK,323.15,0.2,101.3,880.2,Omar and Sadeghi (2021a),Density,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
vQQAK,328.15,0.2,101.3,877,Omar and Sadeghi (2021a),Density,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
vQQAK,333.15,0.2,101.3,873.8,Omar and Sadeghi (2021a),Density,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
