setid,Mole fraction of toluene,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cIJGK,0,343.15,100,1224,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABoVAt,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,
cIJGK,0.055,343.15,100,1218,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABoVAt,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,
cIJGK,0.104,343.15,100,1212,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABoVAt,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,
cIJGK,0.199,343.15,100,1200,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABoVAt,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,
cIJGK,0.303,343.15,100,1184,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABoVAt,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,
cIJGK,0.411,343.15,100,1163,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABoVAt,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,
cIJGK,0.586,343.15,100,1117,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABoVAt,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,
cIJGK,0.799,343.15,100,1037,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABoVAt,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,
cIJGK,0.84,343.15,100,1016,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABoVAt,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,
