setid,"Temperature, K","Mole fraction of (3R,4R)-1,1,1,2,2,3,4,5,5,5-decafluoropentane","Mole fraction of (3S,4S)-1,1,1,2,2,3,4,5,5,5-decafluoropentane","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VgRih,313.6,0.203,0.203,101,0.0001722,Shiflett and Yokozeki (2008b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAwYzw,F[C@@H]([C@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3S,4S)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",AAwYNq,F[C@H]([C@@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3R,4R)-1,1,1,2,2,3,4,5,5,5-decafluoropentane"
VgRih,313.6,0.477,0.477,101,0.0001628,Shiflett and Yokozeki (2008b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAwYzw,F[C@@H]([C@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3S,4S)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",AAwYNq,F[C@H]([C@@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3R,4R)-1,1,1,2,2,3,4,5,5,5-decafluoropentane"
VgRih,323.7,0.136,0.136,101,0.0001777,Shiflett and Yokozeki (2008b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAwYzw,F[C@@H]([C@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3S,4S)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",AAwYNq,F[C@H]([C@@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3R,4R)-1,1,1,2,2,3,4,5,5,5-decafluoropentane"
VgRih,323.7,0.491,0.491,101,0.0001655,Shiflett and Yokozeki (2008b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAwYzw,F[C@@H]([C@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3S,4S)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",AAwYNq,F[C@H]([C@@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3R,4R)-1,1,1,2,2,3,4,5,5,5-decafluoropentane"
VgRih,334.1,0.109,0.109,101,0.0001813,Shiflett and Yokozeki (2008b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAwYzw,F[C@@H]([C@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3S,4S)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",AAwYNq,F[C@H]([C@@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3R,4R)-1,1,1,2,2,3,4,5,5,5-decafluoropentane"
VgRih,334.1,0.493,0.493,101,0.0001688,Shiflett and Yokozeki (2008b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAwYzw,F[C@@H]([C@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3S,4S)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",AAwYNq,F[C@H]([C@@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,"(3R,4R)-1,1,1,2,2,3,4,5,5,5-decafluoropentane"
