setid,Mole fraction of 1-butyl-1-methylpyrrolidinium tricyanomethanide,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
TQpMR,0.05,101.3,293.15,1027,Hilder et al. (2020),Density,Liquid,AAsjdp,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,1-butyl-1-methylpyrrolidinium tricyanomethanide,ABGPuG,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],sodium bis(trifluoromethylsulfonyl)imide,,,
