setid,"Temperature, K","MolaLity of 1-butyl-3-methylimidazolium bromide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tbyGV,288.15,0.1133,101.3,1005.1,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,288.15,0.1957,101.3,1008.7,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,288.15,0.2009,101.3,1008.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,288.15,0.201,101.3,1008.9,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,288.15,0.2016,101.3,1009.1,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,288.15,0.2345,101.3,1010.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,288.15,0.2633,101.3,1012.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,288.15,0.2918,101.3,1013.1,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,288.15,0.2964,101.3,1013.3,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,288.15,0.2981,101.3,1013.2,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,288.15,0.3007,101.3,1013.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0,101.3,997.1,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.0493,101.3,999.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.0509,101.3,999.5,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.0513,101.3,999.5,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.0518,101.3,999.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.0557,101.3,999.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.1002,101.3,1001.7,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.1004,101.3,1001.9,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.101,101.3,1001.9,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.1073,101.3,1002.2,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.1133,101.3,1002.9,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.1957,101.3,1006.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.2009,101.3,1006.5,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.201,101.3,1006.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.2016,101.3,1006.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.2345,101.3,1008.1,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.2633,101.3,1010.2,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.2918,101.3,1010.7,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.2964,101.3,1010.9,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.2981,101.3,1010.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,298.15,0.3007,101.3,1011.3,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0,101.3,994.1,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.0493,101.3,996.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.0509,101.3,996.5,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.0513,101.3,996.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.0518,101.3,996.5,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.0557,101.3,996.7,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.1002,101.3,998.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.1004,101.3,998.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.101,101.3,998.7,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.1073,101.3,999.1,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.1133,101.3,999.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.1957,101.3,1003.1,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.2009,101.3,1003.3,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.201,101.3,1003.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.2016,101.3,1003.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.2345,101.3,1004.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.2633,101.3,1007,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.2918,101.3,1007.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.2964,101.3,1007.5,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.2981,101.3,1007.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,308.15,0.3007,101.3,1008,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0,101.3,993.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.0493,101.3,995.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.0509,101.3,995.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.0513,101.3,995.7,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.0518,101.3,995.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.0557,101.3,996,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.1002,101.3,997.9,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.1004,101.3,998,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.101,101.3,998,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.1073,101.3,998.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.1133,101.3,999.1,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.1957,101.3,1002.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.2009,101.3,1002.5,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.201,101.3,1002.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.2016,101.3,1002.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.2345,101.3,1004,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.2633,101.3,1006.2,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.2918,101.3,1006.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.2964,101.3,1006.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.2981,101.3,1006.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,310.15,0.3007,101.3,1007.2,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0,101.3,990.3,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.0493,101.3,992.5,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.0509,101.3,992.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.0513,101.3,992.5,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.0518,101.3,992.7,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.0557,101.3,992.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.1002,101.3,994.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.1004,101.3,994.7,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.101,101.3,994.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.1073,101.3,995.1,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.1133,101.3,995.7,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.1957,101.3,999,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.2009,101.3,999.3,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.201,101.3,999.4,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.2016,101.3,999.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.2345,101.3,1000.6,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.2633,101.3,1002.9,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.2918,101.3,1003.2,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.2964,101.3,1003.3,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.2981,101.3,1003.3,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
tbyGV,318.15,0.3007,101.3,1003.8,Patyar et al. (2018),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
