setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
AUxYc,293.15,0.1,101.3,1315.1,Kassim et al. (2016a),Density,Liquid,AAXFYs,O=S1(=O)CCCC1,sulfolane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
AUxYc,293.15,0.1999,101.3,1345.9,Kassim et al. (2016a),Density,Liquid,AAXFYs,O=S1(=O)CCCC1,sulfolane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
AUxYc,293.15,0.3001,101.3,1368.7,Kassim et al. (2016a),Density,Liquid,AAXFYs,O=S1(=O)CCCC1,sulfolane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
AUxYc,293.15,0.4,101.3,1386.1,Kassim et al. (2016a),Density,Liquid,AAXFYs,O=S1(=O)CCCC1,sulfolane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
AUxYc,293.15,0.5001,101.3,1400.1,Kassim et al. (2016a),Density,Liquid,AAXFYs,O=S1(=O)CCCC1,sulfolane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
AUxYc,293.15,0.5999,101.3,1411.3,Kassim et al. (2016a),Density,Liquid,AAXFYs,O=S1(=O)CCCC1,sulfolane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
AUxYc,293.15,0.7,101.3,1420.8,Kassim et al. (2016a),Density,Liquid,AAXFYs,O=S1(=O)CCCC1,sulfolane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
AUxYc,293.15,0.7995,101.3,1428.6,Kassim et al. (2016a),Density,Liquid,AAXFYs,O=S1(=O)CCCC1,sulfolane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
AUxYc,293.15,0.8985,101.3,1435.3,Kassim et al. (2016a),Density,Liquid,AAXFYs,O=S1(=O)CCCC1,sulfolane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
AUxYc,293.15,1,101.3,1441.2,Kassim et al. (2016a),Density,Liquid,AAXFYs,O=S1(=O)CCCC1,sulfolane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
