setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vWAbu,308.15,0.1226,101,1056.87,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,308.15,0.2293,101,1100.41,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,308.15,0.3444,101,1134.03,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,308.15,0.4484,101,1157.63,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,308.15,0.5776,101,1181.17,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,308.15,0.6461,101,1191.43,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,308.15,0.7345,101,1203.14,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,308.15,0.8322,101,1214.2,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,308.15,0.9182,101,1222.86,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,308.15,1,101,1230.06,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0,101,971.75,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0.0595,101,1016.21,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0.1226,101,1052.46,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0.2293,101,1096.35,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0.3444,101,1130.19,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0.4484,101,1153.93,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0.5776,101,1177.56,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0.6461,101,1187.87,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0.7345,101,1199.63,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0.8322,101,1210.74,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,0.9182,101,1219.44,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
vWAbu,313.15,1,101,1226.67,Singh et al. (2014c),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
