setid,Weight fraction of hexane,Weight fraction of ethanol,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cEbud,0.013,0.095,313.15,101,1302.7,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.015,0.194,313.15,101,1210.4,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.024,0.29,313.15,101,1123.2,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.026,0.383,313.15,101,1055.3,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.034,0.48,313.15,101,989.6,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.046,0.568,313.15,101,931,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.048,0.283,313.15,101,1104.2,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.048,0.668,313.15,101,881,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.051,0.762,313.15,101,837.4,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.053,0.852,313.15,101,799.5,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.068,0.367,313.15,101,1027.8,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.072,0.462,313.15,101,969.5,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.1,0.632,313.15,101,863,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.102,0.353,313.15,101,1006.2,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.104,0.533,313.15,101,905.8,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.104,0.72,313.15,101,823.8,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.109,0.839,313.15,101,773.9,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.12,0.438,313.15,101,944,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.159,0.757,313.15,101,777,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.162,0.499,313.15,101,882.1,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.164,0.416,313.15,101,922.6,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.167,0.39,313.15,101,932.3,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.196,0.564,313.15,101,831.5,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.201,0.641,313.15,101,797.5,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.221,0.733,313.15,101,753.1,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.224,0.462,313.15,101,858.1,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.273,0.51,313.15,101,807.9,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.276,0.651,313.15,101,754.1,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.312,0.552,313.15,101,770.6,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.326,0.635,313.15,101,735.6,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.34,0.463,313.15,101,788.3,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.377,0.561,313.15,101,735,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.393,0.487,313.15,101,751.9,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.429,0.538,313.15,101,718.5,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.45,0.441,313.15,101,737.8,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.48,0.468,313.15,101,716.9,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.528,0.444,313.15,101,702.9,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.559,0.397,313.15,101,703.2,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.624,0.354,313.15,101,689.16,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
cEbud,0.675,0.306,313.15,101,679.4,Corderi and Gonzalez (2012),Density,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
