setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium acetate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
CezTb,298.15,0.1017,101,862.03,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,298.15,0.2004,101,908.4,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,298.15,0.3001,101,946.94,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,298.15,0.3998,101,979.34,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,298.15,0.4997,101,1006.95,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,298.15,0.5996,101,1030.7,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,298.15,0.6998,101,1051.29,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,298.15,0.8002,101,1069.33,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,298.15,0.8991,101,1084.9,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,298.15,1,101,1099,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,0,101,791.46,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,0.1017,101,854.63,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,0.2004,101,901.33,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,0.3001,101,940.1,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,0.3998,101,972.66,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,0.4997,101,1000.41,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,0.5996,101,1024.28,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,0.6998,101,1044.96,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,0.8002,101,1063.09,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,0.8991,101,1078.8,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,308.15,1,101,1092.9,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,0,101,783.2,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,0.1017,101,847.19,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,0.2004,101,894.27,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,0.3001,101,933.29,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,0.3998,101,966.03,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,0.4997,101,993.92,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,0.5996,101,1017.9,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,0.6998,101,1038.68,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,0.8002,101,1056.89,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,0.8991,101,1072.6,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,318.15,1,101,1086.9,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,0,101,774.72,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,0.1017,101,839.68,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,0.2004,101,887.21,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,0.3001,101,926.51,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,0.3998,101,959.44,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,0.4997,101,987.48,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,0.5996,101,1011.58,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,0.6998,101,1032.45,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,0.8002,101,1050.74,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,0.8991,101,1066.5,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,328.15,1,101,1080.8,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,0,101,765.98,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,0.1017,101,832.08,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,0.2004,101,880.13,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,0.3001,101,919.75,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,0.3998,101,952.89,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,0.4997,101,981.08,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,0.5996,101,1005.3,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,0.6998,101,1026.26,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,0.8002,101,1044.63,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,0.8991,101,1060.5,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,338.15,1,101,1074.8,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,0,101,756.91,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,0.1017,101,824.34,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,0.2004,101,873.02,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,0.3001,101,912.99,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,0.3998,101,946.36,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,0.4997,101,974.71,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,0.5996,101,999.06,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,0.6998,101,1020.12,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,0.8002,101,1038.57,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,0.8991,101,1054.5,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CezTb,348.15,1,101,1068.9,Castro et al. (2016a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
