setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
XmSam,298.15,0,101,1030.1,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,298.15,0.00912,101,1031.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,298.15,0.01154,101,1031.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,298.15,0.01302,101,1032,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,298.15,0.01449,101,1032.3,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,298.15,0.01596,101,1032.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,303.15,0,101,1027,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,303.15,0.00912,101,1028.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,303.15,0.01154,101,1028.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,303.15,0.01302,101,1029,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,303.15,0.01449,101,1029.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,303.15,0.01596,101,1029.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,308.15,0,101,1024,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,308.15,0.00912,101,1025.4,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,308.15,0.01154,101,1025.7,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,308.15,0.01302,101,1026,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,308.15,0.01449,101,1026.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,308.15,0.01596,101,1026.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,313.15,0,101,1021,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,313.15,0.00912,101,1022.4,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
XmSam,313.15,0.01154,101,1022.7,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,
