setid,"MolaLity of 1-dodecyl-3-methylimidazolium bromide, mol/kg","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VCZdM,0,101.3,298.15,1109.9,Wang et al. (2009a),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,,,
VCZdM,0.003873,101.3,298.15,1109.9,Wang et al. (2009a),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,,,
VCZdM,0.007663,101.3,298.15,1109.9,Wang et al. (2009a),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,,,
VCZdM,0.01013,101.3,298.15,1109.8,Wang et al. (2009a),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,,,
VCZdM,0.0133,101.3,298.15,1109.8,Wang et al. (2009a),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,,,
VCZdM,0.0168,101.3,298.15,1109.8,Wang et al. (2009a),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,,,
VCZdM,0.02023,101.3,298.15,1109.7,Wang et al. (2009a),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,,,
VCZdM,0.03123,101.3,298.15,1109.6,Wang et al. (2009a),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,,,
VCZdM,0.03429,101.3,298.15,1109.6,Wang et al. (2009a),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,,,
