setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KpdzV,298.1,100,0.000754,Mejia et al. (2013),Density,Liquid,Gas,,34,AAIYzl,O=C=O,carbon dioxide,ACqwtJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide
KpdzV,298.1,1570,0.000372,Mejia et al. (2013),Density,Liquid,Gas,,34,AAIYzl,O=C=O,carbon dioxide,ACqwtJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide
KpdzV,298.1,2920,0.000259,Mejia et al. (2013),Density,Liquid,Gas,,34,AAIYzl,O=C=O,carbon dioxide,ACqwtJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide
KpdzV,298.1,4270,0.00018,Mejia et al. (2013),Density,Liquid,Gas,,34,AAIYzl,O=C=O,carbon dioxide,ACqwtJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide
KpdzV,298.1,5770,0.000139,Mejia et al. (2013),Density,Liquid,Gas,,34,AAIYzl,O=C=O,carbon dioxide,ACqwtJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide
KpdzV,298.2,99,0.000741,Mejia et al. (2013),Density,Liquid,Gas,,34,AAIYzl,O=C=O,carbon dioxide,ACqwtJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide
KpdzV,298.2,1600,0.000359,Mejia et al. (2013),Density,Liquid,Gas,,34,AAIYzl,O=C=O,carbon dioxide,ACqwtJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide
KpdzV,298.2,2930,0.000241,Mejia et al. (2013),Density,Liquid,Gas,,34,AAIYzl,O=C=O,carbon dioxide,ACqwtJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide
KpdzV,298.2,4280,0.000173,Mejia et al. (2013),Density,Liquid,Gas,,34,AAIYzl,O=C=O,carbon dioxide,ACqwtJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide
KpdzV,298.2,5790,0.000132,Mejia et al. (2013),Density,Liquid,Gas,,34,AAIYzl,O=C=O,carbon dioxide,ACqwtJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide
