setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vXUZm,0.005,303.15,101.3,1375,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.005,308.15,101.3,1371,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.005,313.15,101.3,1366,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.005,318.15,101.3,1362,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.005,323.15,101.3,1358,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.005,328.15,101.3,1353,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.005,333.15,101.3,1347,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.005,338.15,101.3,1341,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.005,343.15,101.3,1338,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.005,348.15,101.3,1333,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.005,353.15,101.3,1330,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,303.15,101.3,1365,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,308.15,101.3,1360,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,313.15,101.3,1354,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,318.15,101.3,1351,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,323.15,101.3,1347,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,328.15,101.3,1342,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,333.15,101.3,1335,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,338.15,101.3,1329.8,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,343.15,101.3,1326.5,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,348.15,101.3,1321.1,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0095,353.15,101.3,1317.4,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,303.15,101.3,1359,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,308.15,101.3,1354,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,313.15,101.3,1350,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,318.15,101.3,1347,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,323.15,101.3,1343,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,328.15,101.3,1337,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,333.15,101.3,1331,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,338.15,101.3,1325.5,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,343.15,101.3,1323.1,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,348.15,101.3,1318.7,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0193,353.15,101.3,1314,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,303.15,101.3,1357,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,308.15,101.3,1355,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,313.15,101.3,1349,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,318.15,101.3,1346,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,323.15,101.3,1338,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,328.15,101.3,1335,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,333.15,101.3,1332,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,338.15,101.3,1327.1,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,343.15,101.3,1321.1,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,348.15,101.3,1318.1,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0302,353.15,101.3,1311.8,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,303.15,101.3,1355,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,308.15,101.3,1351,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,313.15,101.3,1347,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,318.15,101.3,1340,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,323.15,101.3,1341,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,328.15,101.3,1340,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,333.15,101.3,1332,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,338.15,101.3,1327.8,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,343.15,101.3,1325.3,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,348.15,101.3,1321.2,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0403,353.15,101.3,1316.3,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0514,303.15,101.3,1359,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0514,308.15,101.3,1356,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0514,313.15,101.3,1349,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0514,318.15,101.3,1347,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0514,323.15,101.3,1343,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
vXUZm,0.0514,328.15,101.3,1337,Hua et al. (2021),Density,Liquid,ABdqsP,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,AADYJk,O,water,,,
