setid,Mole fraction of 1-butyl-3-methylpyridinium tetrafluoroborate,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aIrSO,0.4635,101,298.15,1512.2,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
aIrSO,0.5093,101,298.15,1473.2,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
aIrSO,0.5802,101,298.15,1417.7,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
aIrSO,0.669,101,298.15,1356.32,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
aIrSO,0.756,101,298.15,1303.23,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
aIrSO,0.878,101,298.15,1238.39,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
aIrSO,0.9305,101,298.15,1213.6,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
