setid,"Temperature, K",Mole fraction of 1-butyl-2-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aorAL,298.15,0.5277,101,1102.2,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,298.15,0.6373,101,1132.2,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,298.15,0.7152,101,1150.4,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,298.15,0.7807,101,1164.2,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,298.15,0.8554,101,1178.4,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.0191,101,804,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.0362,101,821.6,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.2698,101,987.5,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.3386,101,1020.4,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.42,101,1053.6,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.5385,101,1093.2,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.612,101,1113.7,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.7555,101,1147.1,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.7829,101,1152.3,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.8144,101,1157.94,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.8865,101,1170.83,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
aorAL,318.15,0.9385,101,1179.17,Navas et al. (2009),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
