setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
jtGdH,293.15,0.5514,100,1352.85,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,293.15,0.599,100,1359.75,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,293.15,0.6557,100,1367.06,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,293.15,0.7375,100,1376.11,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,293.15,0.7999,100,1382.11,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,293.15,0.8876,100,1389.67,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,293.15,0.9449,100,1394.4,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,293.15,1,100,1399,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0,100,1124.26,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.0254,100,1149.35,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.0491,100,1169.82,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.0957,100,1203.66,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.1948,100,1256.04,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.2407,100,1274.26,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.3054,100,1295.56,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.3455,100,1306.78,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.4015,100,1320.38,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.4921,100,1338.48,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.5514,100,1348.28,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.599,100,1355.22,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.6557,100,1362.58,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.7375,100,1371.72,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.7999,100,1377.76,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.8876,100,1385.34,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,0.9449,100,1390.01,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,298.15,1,100,1394.57,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0,100,1119.33,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.0254,100,1144.44,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.0491,100,1164.92,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.0957,100,1198.81,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.1948,100,1251.26,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.2407,100,1269.51,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.3054,100,1290.83,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.3455,100,1302.06,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.4015,100,1315.69,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.4921,100,1333.83,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.5514,100,1343.67,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.599,100,1350.65,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.6557,100,1358.06,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.7375,100,1367.24,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.7999,100,1373.31,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.8876,100,1380.85,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,0.9449,100,1385.52,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,303.15,1,100,1390.02,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0,100,1114.31,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.0254,100,1139.44,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.0491,100,1159.95,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.0957,100,1193.89,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.1948,100,1246.42,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.2407,100,1264.7,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.3054,100,1286.07,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.3455,100,1297.31,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.4015,100,1310.97,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.4921,100,1329.16,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.5514,100,1339.03,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.599,100,1346.03,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.6557,100,1353.44,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.7375,100,1362.66,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.7999,100,1368.76,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.8876,100,1376.35,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,0.9449,100,1380.99,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,308.15,1,100,1385.48,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,313.15,0,100,1109.23,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,313.15,0.0254,100,1134.39,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,313.15,0.0491,100,1154.93,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,313.15,0.0957,100,1188.94,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
jtGdH,313.15,0.1948,100,1241.55,Vranes et al. (2015),Density,Liquid,AAQcgW,O=C1CCCO1,.gamma.-butyrolactone,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
