setid,"Temperature, K","Pressure, kPa","Mole fraction of 2-ethyl-1,5-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tQRkL,293.15,100.5,0.763,1401.2,Yue et al. (2018c),Density,Liquid,ABiCfr,CCCn1cc(C)[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,5-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",ABiCOj,CCCn1c(C)c[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,4-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
tQRkL,303.15,100.5,0.763,1391.7,Yue et al. (2018c),Density,Liquid,ABiCfr,CCCn1cc(C)[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,5-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",ABiCOj,CCCn1c(C)c[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,4-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
tQRkL,313.15,100.5,0.763,1382.3,Yue et al. (2018c),Density,Liquid,ABiCfr,CCCn1cc(C)[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,5-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",ABiCOj,CCCn1c(C)c[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,4-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
tQRkL,323.15,100.5,0.763,1373,Yue et al. (2018c),Density,Liquid,ABiCfr,CCCn1cc(C)[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,5-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",ABiCOj,CCCn1c(C)c[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,4-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
tQRkL,333.15,100.5,0.763,1363.8,Yue et al. (2018c),Density,Liquid,ABiCfr,CCCn1cc(C)[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,5-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",ABiCOj,CCCn1c(C)c[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,4-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
tQRkL,343.15,100.5,0.763,1354.7,Yue et al. (2018c),Density,Liquid,ABiCfr,CCCn1cc(C)[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,5-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",ABiCOj,CCCn1c(C)c[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,4-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
tQRkL,353.15,100.5,0.763,1345.5,Yue et al. (2018c),Density,Liquid,ABiCfr,CCCn1cc(C)[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,5-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",ABiCOj,CCCn1c(C)c[n+](C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,4-dimethyl-3-propylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
