setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
PxNFi,313.15,4978.8,0.000157,Makino et al. (2014b),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABjozj,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide"
PxNFi,333.15,520.3,0.0003103,Makino et al. (2014b),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABjozj,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide"
PxNFi,333.15,1139.1,0.0002843,Makino et al. (2014b),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABjozj,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide"
PxNFi,333.15,1544.3,0.0002694,Makino et al. (2014b),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABjozj,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide"
PxNFi,333.15,1853.8,0.0002591,Makino et al. (2014b),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABjozj,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide"
PxNFi,333.15,2743.2,0.0002339,Makino et al. (2014b),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABjozj,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide"
PxNFi,333.15,2920.1,0.0002293,Makino et al. (2014b),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABjozj,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide"
PxNFi,333.15,3471,0.0002164,Makino et al. (2014b),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABjozj,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide"
PxNFi,333.15,3931.2,0.0002067,Makino et al. (2014b),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABjozj,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide"
PxNFi,333.15,4829.1,0.0001907,Makino et al. (2014b),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABjozj,CC[N+](C)(C)CCOCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide"
