setid,"Temperature, K",Mole fraction of 1-butyl-3-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
LUDtm,298.15,0.0493,101,873.4,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,298.15,0.0629,101,893.1,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,298.15,0.0986,101,934.4,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,298.15,0.1499,101,979.6,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,298.15,0.2007,101,1014.7,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,298.15,0.2956,101,1061.6,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,298.15,0.4052,101,1098.2,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,298.15,0.5128,101,1122.8,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,298.15,0.6009,101,1138.7,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,298.15,0.6913,101,1151.7,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,298.15,0.7611,101,1159.7,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.0557,101,865.7,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.1052,101,924.3,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.1493,101,964,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.2479,101,1025.1,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.3016,101,1048.4,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.3944,101,1079.5,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.497,101,1104.7,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.5868,101,1121.6,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.7088,101,1139.8,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.855,101,1156.2,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
LUDtm,318.15,0.9465,101,1164.4,Ortega et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
