setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fjngn,0.1462,332,100,1242.8,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.1462,342,100,1236.9,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2121,292,100,1264.8,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2121,302,100,1258.1,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2121,312,100,1251.6,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2121,322,100,1245.5,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2121,332,100,1239.4,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2121,342,100,1233.4,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2931,292,100,1260,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2931,302,100,1253.3,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2931,312,100,1246.9,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2931,322,100,1240.8,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2931,332,100,1234.8,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
fjngn,0.2931,342,100,1228.7,Bermejo et al. (2008),Density,Liquid,AADYJk,O,water,AAnDbw,C[n+]1ccn(CCCO)c1.O=[N+]([O-])[O-],3-(3-hydroxypropyl)-1-methyl-1H-imidazolium nitrate,,,
