setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cPWlM,288.15,0,101.3,1209.44,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,288.15,0.0963,101.3,1273.15,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,288.15,0.2043,101.3,1321.07,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,288.15,0.3354,101.3,1360.37,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,288.15,0.4039,101.3,1375.87,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,288.15,0.5115,101.3,1395.34,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,288.15,0.5865,101.3,1406.42,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,288.15,0.7225,101.3,1422.65,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,288.15,0.8,101.3,1430.29,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,288.15,0.8498,101.3,1434.68,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,288.15,1,101.3,1445.93,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,293.15,0,101.3,1204.13,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,293.15,0.0963,101.3,1267.92,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,293.15,0.2043,101.3,1315.94,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,293.15,0.3354,101.3,1355.31,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
cPWlM,293.15,0.4039,101.3,1370.86,Liu et al. (2021a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AATgdC,CC1COC(=O)O1,propylene carbonate,,,
