setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vydOO,288.15,0.0864,101,1082,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,288.15,0.1242,101,1103.6,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,288.15,0.1995,101,1141.7,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,288.15,0.3124,101,1190,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,288.15,0.481,101,1249,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,288.15,0.5418,101,1267.7,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,288.15,0.6602,101,1300.4,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,288.15,0.7783,101,1329.3,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,288.15,0.8992,101,1355.8,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,298.15,0.0864,101,1073.2,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,298.15,0.1242,101,1094.9,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,298.15,0.1995,101,1133.2,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,298.15,0.3124,101,1181.6,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,298.15,0.481,101,1240.6,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,298.15,0.5418,101,1259.1,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,298.15,0.6602,101,1291.9,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,298.15,0.7783,101,1320.8,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,298.15,0.8992,101,1347.3,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,308.15,0.0864,101,1064.5,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,308.15,0.1242,101,1086.2,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,308.15,0.1995,101,1124.4,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,308.15,0.3124,101,1172.8,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
vydOO,308.15,0.481,101,1232.1,Pal et al. (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
