setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
whyjp,288.15,0,100,1020.3,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,288.15,0.0998,100,1025.8,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,288.15,0.2048,100,1031.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,288.15,0.2987,100,1036.7,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,288.15,0.4103,100,1042.8,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,288.15,0.5133,100,1048.4,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,288.15,0.6089,100,1053.6,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,288.15,0.6989,100,1058.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,288.15,0.8061,100,1064.4,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,288.15,0.9043,100,1069.8,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,288.15,1,100,1075,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,0,100,1012.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,0.0998,100,1018.2,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,0.2048,100,1024.3,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,0.2987,100,1029.7,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,0.4103,100,1036.1,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,0.5133,100,1042,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,0.6089,100,1047.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,0.6989,100,1052.7,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,0.8061,100,1058.9,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,0.9043,100,1064.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,298.15,1,100,1070,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,0,100,1004.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,0.0998,100,1010.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,0.2048,100,1016.8,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,0.2987,100,1022.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,0.4103,100,1029.1,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,0.5133,100,1035.3,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,0.6089,100,1041,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,0.6989,100,1046.4,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,0.8061,100,1052.9,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,0.9043,100,1058.7,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,308.15,1,100,1064.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,318.15,0,100,996.6,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,318.15,0.0998,100,1002.8,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
whyjp,318.15,0.2048,100,1009.4,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AALmBl,NCCO,2-aminoethan-1-ol,,,
