setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
DBncX,298.15,0,101,810.94,Domanska and Krolikowska (2010b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
DBncX,298.15,0.168,101,880.23,Domanska and Krolikowska (2010b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
DBncX,298.15,0.3023,101,925.34,Domanska and Krolikowska (2010b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
DBncX,298.15,0.4217,101,959.3,Domanska and Krolikowska (2010b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
DBncX,298.15,0.5419,101,988.6,Domanska and Krolikowska (2010b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
DBncX,298.15,0.6542,101,1012.2,Domanska and Krolikowska (2010b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
DBncX,298.15,0.7782,101,1035,Domanska and Krolikowska (2010b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
DBncX,298.15,0.8754,101,1051.1,Domanska and Krolikowska (2010b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
DBncX,298.15,0.9627,101,1064.5,Domanska and Krolikowska (2010b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
DBncX,308.15,0,101,803.52,Domanska and Krolikowska (2010b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
