setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tiMgD,288.15,0,81.5,813.313,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,288.15,0.0996,81.5,857.1,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,288.15,0.1991,81.5,895.1,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,288.15,0.296,81.5,927.5,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,288.15,0.4004,81.5,958.1,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,288.15,0.4991,81.5,983.6,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,288.15,0.5982,81.5,1006.3,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,288.15,0.6966,81.5,1026.4,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,288.15,0.7991,81.5,1045.1,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,288.15,0.897,81.5,1061.2,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,288.15,1,81.5,1076.38,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,0,81.5,804.214,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,0.0996,81.5,849,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,0.1991,81.5,887.3,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,0.296,81.5,919.9,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,0.4004,81.5,950.9,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,0.4991,81.5,976.5,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,0.5982,81.5,999.4,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,0.6966,81.5,1019.4,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,0.7991,81.5,1038.5,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,0.897,81.5,1054.6,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,298.15,1,81.5,1069.78,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,308.15,0,81.5,797.012,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,308.15,0.0996,81.5,841.4,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,308.15,0.1991,81.5,880.1,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
tiMgD,308.15,0.296,81.5,913.1,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
