setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tFuJT,0.0025,293.15,100,1284.1,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0025,298.15,100,1280.2,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0025,303.15,100,1276.4,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0025,308.15,100,1272.4,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0025,313.15,100,1268.3,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0025,318.15,100,1264.4,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0025,323.15,100,1260.4,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0025,328.15,100,1256.6,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0025,333.15,100,1252.8,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0025,338.15,100,1248.8,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0025,343.15,100,1245.4,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,293.15,100,1279.9,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,298.15,100,1276,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,303.15,100,1272.3,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,308.15,100,1268.3,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,313.15,100,1264.2,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,318.15,100,1260.2,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,323.15,100,1256.2,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,328.15,100,1252.5,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,333.15,100,1248.7,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,338.15,100,1244.7,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0048,343.15,100,1241.3,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,293.15,100,1274.9,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,298.15,100,1271,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,303.15,100,1267.2,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,308.15,100,1263.2,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,313.15,100,1259.1,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,318.15,100,1255.2,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,323.15,100,1251.2,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,328.15,100,1247.4,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,333.15,100,1243.6,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,338.15,100,1239.6,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0071,343.15,100,1236.2,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0081,293.15,100,1273.3,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0081,298.15,100,1269.4,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0081,303.15,100,1265.7,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0081,308.15,100,1261.7,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0081,313.15,100,1257.6,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0081,318.15,100,1253.6,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
tFuJT,0.0081,323.15,100,1249.6,Song et al. (2021),Density,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,
