setid,Weight fraction of water,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
onNQI,0.001276,100,303.15,1068.6,Chennuri et al. (2017),Density,Liquid,AADYJk,O,water,AAogRP,CCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium propionate,,,
onNQI,0.002988,100,303.15,1069.7,Chennuri et al. (2017),Density,Liquid,AADYJk,O,water,AAogRP,CCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium propionate,,,
onNQI,0.003698,100,303.15,1070.2,Chennuri et al. (2017),Density,Liquid,AADYJk,O,water,AAogRP,CCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium propionate,,,
onNQI,0.004859,100,303.15,1071,Chennuri et al. (2017),Density,Liquid,AADYJk,O,water,AAogRP,CCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium propionate,,,
