setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
LSjYZ,298.15,0.892,101,1262.6,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,298.15,0.9336,101,1271.7,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.0461,101,846.31,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.098,101,896.38,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.157,101,946.55,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.2246,101,996.29,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.3029,101,1045.66,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.3946,101,1094.52,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.5035,101,1142.67,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.6348,101,1190.03,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.7112,101,1213.39,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.7964,101,1236.5,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.892,101,1259.4,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,303.15,0.9336,101,1268.5,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.0461,101,842.44,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.098,101,892.59,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.157,101,942.71,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.2246,101,992.64,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.3029,101,1042.19,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.3946,101,1091.29,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.5035,101,1139.72,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.6348,101,1187.26,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.7112,101,1210.67,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.7964,101,1233.7,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.892,101,1256.5,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,308.15,0.9336,101,1265.5,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.0461,101,838.88,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.098,101,889.44,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.157,101,939.83,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.2246,101,989.75,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.3029,101,1039.31,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.3946,101,1088.37,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.5035,101,1136.79,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.6348,101,1184.34,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.7112,101,1207.79,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.7964,101,1230.9,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.892,101,1253.5,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
LSjYZ,313.15,0.9336,101,1262.5,Sandhya et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
