setid,"Temperature, K",Mole fraction of methanol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
AUwRt,300.65,0.4275,101,1132.1,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,300.65,0.518,101,1109.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,300.65,0.6083,101,1080.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,300.65,0.7069,101,1041.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,300.65,0.7972,101,991,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,300.65,0.8985,101,910.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,303.15,0.0675,101,1190,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,303.15,0.1469,101,1179.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,303.15,0.2586,101,1164,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,303.15,0.3811,101,1140.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,303.15,0.4275,101,1130.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,303.15,0.518,101,1107.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,303.15,0.6083,101,1078.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,303.15,0.7069,101,1039.7,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,303.15,0.7972,101,988.9,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,303.15,0.8985,101,908.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,305.65,0.0675,101,1188.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,305.65,0.1469,101,1178.1,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,305.65,0.2586,101,1162.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,305.65,0.3811,101,1138.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,305.65,0.4275,101,1128.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,305.65,0.518,101,1106.2,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,305.65,0.6083,101,1077.1,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,305.65,0.7069,101,1037.9,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,305.65,0.7972,101,986.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,305.65,0.8985,101,906.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,308.15,0.0675,101,1186.9,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,308.15,0.1469,101,1176.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,308.15,0.2586,101,1160.9,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,308.15,0.3811,101,1137.2,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,308.15,0.4275,101,1127.2,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,308.15,0.518,101,1104.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,308.15,0.6083,101,1075.3,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,308.15,0.7069,101,1036,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,308.15,0.7972,101,985.2,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,308.15,0.8985,101,904.3,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,310.65,0.0675,101,1185.3,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,310.65,0.1469,101,1174.9,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,310.65,0.2586,101,1159.3,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,310.65,0.3811,101,1135.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,310.65,0.4275,101,1125.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,310.65,0.518,101,1102.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,310.65,0.6083,101,1073.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,310.65,0.7069,101,1034.2,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,310.65,0.7972,101,983.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,310.65,0.8985,101,902.2,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,313.15,0.0675,101,1183.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,313.15,0.1469,101,1173.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,313.15,0.2586,101,1157.7,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,313.15,0.3811,101,1134,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,313.15,0.4275,101,1123.9,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,313.15,0.518,101,1101.1,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,313.15,0.6083,101,1071.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,313.15,0.7069,101,1032.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,313.15,0.7972,101,981.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,313.15,0.8985,101,900.1,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,315.65,0.0675,101,1182.3,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,315.65,0.1469,101,1171.9,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,315.65,0.2586,101,1156.2,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,315.65,0.3811,101,1132.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,315.65,0.4275,101,1122.3,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,315.65,0.518,101,1099.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,315.65,0.6083,101,1070.1,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,315.65,0.7069,101,1030.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,315.65,0.7972,101,979.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,315.65,0.8985,101,898,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,318.15,0.0675,101,1180.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,318.15,0.1469,101,1170.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,318.15,0.2586,101,1154.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,318.15,0.3811,101,1130.7,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,318.15,0.4275,101,1120.7,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,318.15,0.518,101,1097.7,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,318.15,0.6083,101,1068.3,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,318.15,0.7069,101,1028.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,318.15,0.7972,101,977.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,318.15,0.8985,101,895.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,320.65,0.0675,101,1179.3,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,320.65,0.1469,101,1168.9,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
