setid,"Temperature, K",Mole fraction of 1-butyl-3-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
gRnrX,293.15,0.0481,101,876.92,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.0975,101,937.91,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.1973,101,1017.57,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.3001,101,1067.85,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.4013,101,1101.07,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.4969,101,1123.81,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.5985,101,1142.18,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.6972,101,1156.2,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.7942,101,1167.41,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.8427,101,1172.3,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.8978,101,1177.37,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,293.15,0.9689,101,1183.27,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.0481,101,868.11,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.0975,101,929.46,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.1973,101,1009.42,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.3001,101,1059.92,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.4013,101,1093.38,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.4969,101,1116.36,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.5985,101,1134.95,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.6972,101,1149.14,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.7942,101,1160.48,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.8427,101,1165.41,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.8978,101,1170.53,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,303.15,0.9689,101,1176.47,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.0481,101,858.9,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.0975,101,920.91,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.1973,101,1001.41,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.3001,101,1052.02,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.4013,101,1085.61,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.4969,101,1108.79,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.5985,101,1127.63,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.6972,101,1142.07,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.7942,101,1153.59,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.8427,101,1158.59,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.8978,101,1163.75,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,313.15,0.9689,101,1169.72,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,323.15,0.0481,101,850,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,323.15,0.0975,101,912.45,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,323.15,0.1973,101,993.31,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
gRnrX,323.15,0.3001,101,1044.13,Garcia-Mardones et al. (2012b),Density,Liquid,AAGIBL,CO,methanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
