setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
CGwYW,318.15,0.0355,101,1024.03,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.0753,101,1105.19,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.0995,101,1145.54,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.1508,101,1215.44,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.2001,101,1267.97,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.3045,101,1349.61,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.3996,101,1402.56,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.5028,101,1445.76,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.5527,101,1462.86,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.5989,101,1477.03,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.7015,101,1503.82,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.7983,101,1524.73,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.8866,101,1541.33,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,318.15,0.951,101,1552.64,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.0355,101,1019.35,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.0753,101,1100.26,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.0995,101,1140.56,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.1508,101,1210.24,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.2001,101,1262.79,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.3045,101,1344.26,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.3996,101,1397.21,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.5028,101,1440.28,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.5527,101,1457.36,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.5989,101,1471.54,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.7015,101,1498.32,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.7983,101,1519.18,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.8866,101,1535.77,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
CGwYW,323.15,0.951,101,1547.05,Gadzuric et al. (2014),Density,Liquid,AAOCUX,CCNC=O,N-ethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
