setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
HMjDN,100,298.15,976.4,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,100,313.15,966.5,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,100,333.15,953.4,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,100,348.15,943.7,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,100,373.15,927.3,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,100,398.15,911.8,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,1000,298.15,976.9,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,1000,313.15,967,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,1000,333.15,953.9,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,1000,348.15,944.2,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,1000,373.15,928.4,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,1000,398.15,913,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,5000,298.15,978.8,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,5000,313.15,969.1,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,5000,333.15,956,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,5000,348.15,946.5,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,5000,373.15,930.8,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,5000,398.15,915.7,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,10000,298.15,981.3,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,10000,313.15,971.7,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,10000,333.15,958.7,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
HMjDN,10000,348.15,949.3,Gacino et al. (2016),Density,Liquid,AAxXko,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,1-butyl-1-methylpyrrolidinium tetracyanoborate,,,,,,
