setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
eaevR,303.15,0.3578,101,1160.1,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,303.15,0.4397,101,1166.6,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,303.15,0.6482,101,1180.2,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,303.15,0.8121,101,1189,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,303.15,1,101,1197.3,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,313.15,0,101,1099.4,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,313.15,0.0895,101,1118.9,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,313.15,0.1758,101,1132.7,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,313.15,0.3578,101,1152.5,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,313.15,0.4397,101,1159.1,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,313.15,0.6482,101,1172.8,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,313.15,0.8121,101,1181.7,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,313.15,1,101,1190.3,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,323.15,0,101,1092.2,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,323.15,0.0895,101,1111.4,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,323.15,0.1758,101,1125.1,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,323.15,0.3578,101,1144.9,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,323.15,0.4397,101,1151.5,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,323.15,0.6482,101,1165.6,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,323.15,0.8121,101,1174.6,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,323.15,1,101,1183.2,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,333.15,0,101,1085,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,333.15,0.0895,101,1104,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,333.15,0.1758,101,1117.5,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,333.15,0.3578,101,1137.3,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,333.15,0.4397,101,1144.1,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,333.15,0.6482,101,1158.3,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,333.15,0.8121,101,1167.5,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,333.15,1,101,1176.2,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,343.15,0,101,1077.7,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,343.15,0.0895,101,1096.4,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,343.15,0.1758,101,1110,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,343.15,0.3578,101,1129.8,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,343.15,0.4397,101,1136.6,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,343.15,0.6482,101,1151.1,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,343.15,0.8121,101,1160.6,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,343.15,1,101,1169.3,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,353.15,0,101,1070.17,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,353.15,0.0895,101,1088.8,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,353.15,0.1758,101,1102.3,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,353.15,0.3578,101,1122.3,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,353.15,0.4397,101,1129.2,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,353.15,0.6482,101,1144,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,353.15,0.8121,101,1153.5,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
eaevR,353.15,1,101,1162.4,Ciocirlan et al. (2011),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
