setid,"Temperature, K","MolaLity of 1-butyl-3-methylimidazolium chloride, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
QwWcY,288.15,0.191,100,1001.6,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,288.15,0.2204,100,1002,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0,100,997,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.0323,100,997.4,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.0586,100,997.7,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.0739,100,997.9,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.0899,100,998.1,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.1048,100,998.3,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.1254,100,998.5,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.1437,100,998.8,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.1687,100,999.1,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.1789,100,999.2,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.191,100,999.4,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,298.15,0.2204,100,999.8,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0,100,994,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.0323,100,994.4,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.0586,100,994.7,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.0739,100,994.8,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.0899,100,995,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.1048,100,995.2,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.1254,100,995.4,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.1437,100,995.6,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.1687,100,995.9,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.1789,100,996,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.191,100,996.2,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,308.15,0.2204,100,996.5,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0,100,990.2,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.0323,100,990.5,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.0586,100,990.8,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.0739,100,990.9,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.0899,100,991.1,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.1048,100,991.3,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.1254,100,991.5,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.1437,100,991.7,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.1687,100,991.9,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.1789,100,992.1,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.191,100,992.2,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
QwWcY,318.15,0.2204,100,992.5,Shekaari et al. (2015c),Density,Liquid,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
