setid,"Mole fraction of N,N,N-triheptyl-1-heptanaminium bromide","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
zYVkm,0.333,100,298.15,928,Cao et al. (2022),Density,Liquid,ABqSGL,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Br-],"N,N,N-triheptyl-1-heptanaminium bromide",AAhGHf,CCCCCCCCCC(=O)O,decanoic acid,,,
