setid,"Temperature, K","MolaRity of lithium hexafluorophosphate, mol/dm3","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
CqLNa,298.15,1,101,1050,Dougassa et al. (2013),Density,Liquid,AAWlFo,CCOC(=O)OCC,diethyl carbonate,AAdLRX,F[P-](F)(F)(F)(F)F.[Li+],lithium hexafluorophosphate,,,
