setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
njEdr,298.15,0,101,1079.4,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,298.15,0.01278,101,1080.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,298.15,0.01426,101,1080.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,298.15,0.01559,101,1081,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,298.15,0.0169,101,1081.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,298.15,0.01817,101,1081.3,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,303.15,0,101,1076.3,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,303.15,0.01278,101,1077.7,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,303.15,0.01426,101,1077.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,303.15,0.01559,101,1077.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,303.15,0.0169,101,1078.1,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,303.15,0.01817,101,1078.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,308.15,0,101,1073.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,308.15,0.01278,101,1074.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,308.15,0.01426,101,1074.7,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,308.15,0.01559,101,1074.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,308.15,0.0169,101,1075,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,308.15,0.01817,101,1075.1,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,313.15,0,101,1070,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,313.15,0.01278,101,1071.4,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,313.15,0.01426,101,1071.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,313.15,0.01559,101,1071.7,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,313.15,0.0169,101,1071.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
njEdr,313.15,0.01817,101,1072,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AAjWCu,CC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium acetate,,,
