setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
laBXd,298.15,0,100,982.7,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,298.15,0.1076,100,1064.1,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,298.15,0.2146,100,1128.5,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,298.15,0.3053,100,1174.3,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,298.15,0.3985,100,1214.2,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,298.15,0.4805,100,1243.2,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,298.15,0.5766,100,1272.4,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,298.15,0.6793,100,1299.5,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,298.15,0.7871,100,1325,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,298.15,0.9009,100,1348.4,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,298.15,1,100,1367.2,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,0,100,978.6,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,0.1076,100,1060.1,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,0.2146,100,1124.5,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,0.3053,100,1170.3,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,0.3985,100,1210.3,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,0.4805,100,1239.2,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,0.5766,100,1268.4,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,0.6793,100,1295.4,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,0.7871,100,1320.9,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,0.9009,100,1344.3,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,303.15,1,100,1363.1,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,308.15,0,100,974.5,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
laBXd,308.15,0.1076,100,1056.1,Goddu et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
