setid,"Mole fraction of 1,3-dimethylimidazolium methylsulfate","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aYVVV,0,101,298.15,785.3,Domanska et al. (2008d),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
aYVVV,0.1465,101,298.15,1022.9,Domanska et al. (2008d),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
aYVVV,0.2647,101,298.15,1125.1,Domanska et al. (2008d),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
aYVVV,0.3612,101,298.15,1179.5,Domanska et al. (2008d),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
aYVVV,0.4786,101,298.15,1224.1,Domanska et al. (2008d),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
aYVVV,0.6146,101,298.15,1260.5,Domanska et al. (2008d),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
aYVVV,0.741,101,298.15,1288.1,Domanska et al. (2008d),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
aYVVV,0.8695,101,298.15,1312.2,Domanska et al. (2008d),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
aYVVV,1,101,298.15,1329,Domanska et al. (2008d),Density,Liquid,AAGIBL,CO,methanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
