setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
QfpJW,303.15,0.5917,100,1225,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,303.15,0.6837,100,1234,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,303.15,0.7941,100,1249,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,303.15,0.8916,100,1268,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,303.15,0.9472,100,1280,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,303.15,1,100,1290,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0,100,977,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.0449,100,1024,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.0939,100,1057,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.2013,100,1115,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.3004,100,1154,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.3959,100,1185,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.5029,100,1206,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.5917,100,1216,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.6837,100,1226,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.7941,100,1242,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.8916,100,1260,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,0.9472,100,1273,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,313.15,1,100,1282,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0,100,966,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.0449,100,1014,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.0939,100,1048,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.2013,100,1107,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.3004,100,1147,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.3959,100,1178,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.5029,100,1198,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.5917,100,1209,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.6837,100,1219,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.7941,100,1236,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.8916,100,1254,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,0.9472,100,1266,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,323.15,1,100,1275,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0,100,955,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.0449,100,1004,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.0939,100,1038,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.2013,100,1100,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.3004,100,1139,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.3959,100,1169,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.5029,100,1192,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.5917,100,1202,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.6837,100,1212,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.7941,100,1230,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.8916,100,1249,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,0.9472,100,1259,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
QfpJW,333.15,1,100,1268,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAOMRa,CCC(=O)O,propanoic acid,,,
