setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
oxmHm,303.15,0.3793,101,1003,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,303.15,0.4782,101,1049.81,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,303.15,0.5789,101,1096.62,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,303.15,0.6814,101,1143.42,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,303.15,0.7857,101,1190.03,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,303.15,0.8919,101,1236.29,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,308.15,0.0924,101,860.51,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,308.15,0.1864,101,906.58,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,308.15,0.282,101,952.96,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,308.15,0.3793,101,999.6,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,308.15,0.4782,101,1046.39,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,308.15,0.5789,101,1093.24,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,308.15,0.6814,101,1140.09,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,308.15,0.7857,101,1186.78,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
oxmHm,308.15,0.8919,101,1233.12,Sandhya et al. (2017),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAZCDI,CCCCCCCCO,octan-1-ol,,,
