setid,"Temperature, K",Mole fraction of tetrapropylammonium bromide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Jwttw,293.15,0.5,101.3,1208.1,Omar and Sadeghi (2021b),Density,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AAYNOV,Oc1cccc(O)c1O,"1,2,3-benzenetriol",,,
Jwttw,298.15,0.5,101.3,1204.7,Omar and Sadeghi (2021b),Density,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AAYNOV,Oc1cccc(O)c1O,"1,2,3-benzenetriol",,,
Jwttw,303.15,0.5,101.3,1201.2,Omar and Sadeghi (2021b),Density,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AAYNOV,Oc1cccc(O)c1O,"1,2,3-benzenetriol",,,
Jwttw,308.15,0.5,101.3,1197.7,Omar and Sadeghi (2021b),Density,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AAYNOV,Oc1cccc(O)c1O,"1,2,3-benzenetriol",,,
Jwttw,313.15,0.5,101.3,1194.1,Omar and Sadeghi (2021b),Density,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AAYNOV,Oc1cccc(O)c1O,"1,2,3-benzenetriol",,,
Jwttw,318.15,0.5,101.3,1190.2,Omar and Sadeghi (2021b),Density,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AAYNOV,Oc1cccc(O)c1O,"1,2,3-benzenetriol",,,
Jwttw,323.15,0.5,101.3,1186.8,Omar and Sadeghi (2021b),Density,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AAYNOV,Oc1cccc(O)c1O,"1,2,3-benzenetriol",,,
Jwttw,328.15,0.5,101.3,1183.4,Omar and Sadeghi (2021b),Density,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AAYNOV,Oc1cccc(O)c1O,"1,2,3-benzenetriol",,,
Jwttw,333.15,0.5,101.3,1180.1,Omar and Sadeghi (2021b),Density,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AAYNOV,Oc1cccc(O)c1O,"1,2,3-benzenetriol",,,
