setid,Mole fraction of 1-butyl-1-methylpyrrolidinium tricyanomethanide,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fxQuA,0.05,101.3,293.15,1014,Hilder et al. (2020),Density,Liquid,AAsjdp,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,1-butyl-1-methylpyrrolidinium tricyanomethanide,AAVmhL,N#C[C-](C#N)C#N.[Na+],sodium tricyanomethanide,,,
