setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
mRHUR,293.15,0.3657,100,1025.45,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,293.15,0.4679,100,1023.08,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,293.15,0.57,100,1020.78,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,293.15,0.6779,100,1018.35,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,293.15,0.79,100,1016.05,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,293.15,0.8959,100,1013.92,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,293.15,1,100,1012.33,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,0,100,1028.06,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,0.0915,100,1027.86,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,0.1857,100,1026.02,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,0.2805,100,1023.88,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,0.3657,100,1021.9,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,0.4679,100,1019.65,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,0.57,100,1017.48,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,0.6779,100,1015.19,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,0.79,100,1012.97,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,0.8959,100,1010.91,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,298.15,1,100,1009.38,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,0,100,1023.6,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,0.0915,100,1023.76,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,0.1857,100,1022.16,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,0.2805,100,1020.19,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,0.3657,100,1018.35,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,0.4679,100,1016.21,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,0.57,100,1014.18,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,0.6779,100,1012.02,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,0.79,100,1009.91,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,0.8959,100,1007.91,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,303.15,1,100,1006.45,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,0,100,1019.14,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,0.0915,100,1019.66,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,0.1857,100,1018.33,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,0.2805,100,1016.54,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,0.3657,100,1014.82,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,0.4679,100,1012.8,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,0.57,100,1010.87,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,0.6779,100,1008.86,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,0.79,100,1006.84,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,0.8959,100,1004.92,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,308.15,1,100,1003.52,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,0,100,1014.68,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,0.0915,100,1015.57,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,0.1857,100,1014.48,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,0.2805,100,1012.9,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,0.3657,100,1011.3,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,0.4679,100,1009.4,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,0.57,100,1007.58,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,0.6779,100,1005.68,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,0.79,100,1003.79,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,0.8959,100,1001.94,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,313.15,1,100,1000.61,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,0,100,1010.22,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,0.0915,100,1011.49,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,0.1857,100,1010.66,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,0.2805,100,1009.25,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,0.3657,100,1007.8,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,0.4679,100,1006.03,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,0.57,100,1004.29,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,0.6779,100,1002.52,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,0.79,100,1000.74,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,0.8959,100,998.97,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,318.25,1,100,997.71,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,0,100,1005.75,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,0.0915,100,1007.4,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,0.1857,100,1006.83,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,0.2805,100,1005.61,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,0.3657,100,1004.31,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,0.4679,100,1002.66,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,0.57,100,1001.03,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,0.6779,100,999.34,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,0.79,100,997.68,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,0.8959,100,996,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,323.15,1,100,994.81,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,0,100,1001.28,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,0.0915,100,1003.31,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,0.1857,100,1003.02,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,0.2805,100,1001.99,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,0.3657,100,1000.83,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,0.4679,100,999.31,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,0.57,100,997.78,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,0.6779,100,996.18,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,0.79,100,994.63,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,0.8959,100,993.02,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,328.15,1,100,991.92,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,333.15,0,100,996.8,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,333.15,0.0915,100,999.22,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,333.15,0.1857,100,999.2,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,333.15,0.2805,100,998.38,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,333.15,0.3657,100,997.35,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,333.15,0.4679,100,995.96,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,333.15,0.57,100,994.54,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,333.15,0.6779,100,993.03,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,333.15,0.79,100,991.57,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
mRHUR,333.15,0.8959,100,990.05,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
