setid,Mole fraction of 1H-imidazole,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aMXmR,0.002,100,303.15,1518.8,Hasani et al. (2020),Density,Liquid,ABUcca,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,AANEpq,c1c[nH]cn1,1H-imidazole,,,
aMXmR,0.101,100,303.15,1506.1,Hasani et al. (2020),Density,Liquid,ABUcca,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,AANEpq,c1c[nH]cn1,1H-imidazole,,,
aMXmR,0.202,100,303.15,1492.1,Hasani et al. (2020),Density,Liquid,ABUcca,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,AANEpq,c1c[nH]cn1,1H-imidazole,,,
aMXmR,0.33,100,303.15,1468,Hasani et al. (2020),Density,Liquid,ABUcca,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,AANEpq,c1c[nH]cn1,1H-imidazole,,,
aMXmR,0.431,100,303.15,1447.7,Hasani et al. (2020),Density,Liquid,ABUcca,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,AANEpq,c1c[nH]cn1,1H-imidazole,,,
aMXmR,0.5,100,303.15,1427.4,Hasani et al. (2020),Density,Liquid,ABUcca,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,AANEpq,c1c[nH]cn1,1H-imidazole,,,
aMXmR,0.599,100,303.15,1395.7,Hasani et al. (2020),Density,Liquid,ABUcca,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,AANEpq,c1c[nH]cn1,1H-imidazole,,,
aMXmR,0.67,100,303.15,1365.2,Hasani et al. (2020),Density,Liquid,ABUcca,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,AANEpq,c1c[nH]cn1,1H-imidazole,,,
aMXmR,0.75,100,303.15,1325.9,Hasani et al. (2020),Density,Liquid,ABUcca,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,AANEpq,c1c[nH]cn1,1H-imidazole,,,
