setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
WqLGz,0,288.15,100,1094.4,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
WqLGz,0,293.15,100,1091.5,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
WqLGz,0,298.15,100,1088.3,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
WqLGz,0,303.15,100,1085.2,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
WqLGz,0,308.15,100,1082.3,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
WqLGz,0,313.15,100,1079.4,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
WqLGz,0,318.15,100,1076.6,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
WqLGz,0,323.15,100,1073.8,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
WqLGz,0,328.15,100,1070.8,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
WqLGz,0.00489,288.15,100,1093.7,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
WqLGz,0.00489,293.15,100,1090.7,Wang et al. (2021a),Density,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,
