setid,"Temperature, K",Mole fraction of pentafluorobenzene,"Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZkqCO,283.4,0.997,0.0001093,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAgQwH,Fc1cc(F)c(F)c(F)c1F,pentafluorobenzene,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
ZkqCO,298.2,0.998,0.0001109,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAgQwH,Fc1cc(F)c(F)c(F)c1F,pentafluorobenzene,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
ZkqCO,316.6,0.997,0.0001139,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAgQwH,Fc1cc(F)c(F)c(F)c1F,pentafluorobenzene,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
ZkqCO,333.2,1,0.0001155,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAgQwH,Fc1cc(F)c(F)c(F)c1F,pentafluorobenzene,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
ZkqCO,353.1,1,0.0001187,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAgQwH,Fc1cc(F)c(F)c(F)c1F,pentafluorobenzene,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
ZkqCO,373,1,0.0001228,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAgQwH,Fc1cc(F)c(F)c(F)c1F,pentafluorobenzene,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
