setid,"MolaLity of 1-hexyl-3-methylimidazolium chloride, mol/kg","Temperature, K","Pressure, kPa","Solvent: MolaLity of dysprosium(III) chloride, mol/kg","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sIZDp,0.001,298.15,100,0.005,998.15,Kumar et al. (2017a),Density,Liquid,AADYJk,O,water,AAzkjK,[Cl-].[Cl-].[Cl-].[Dy+3],dysprosium(III) chloride,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride
