setid,"Temperature, K",Mole fraction of 1-butyl-3-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RkjdD,293.15,0,101,1140.2,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.0517,101,1153.4,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.1038,101,1161.5,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.1952,101,1170.3,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.3078,101,1176.7,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.3563,101,1178.7,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.3998,101,1180.1,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.5121,101,1183,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.5994,101,1184.6,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.6856,101,1185.8,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.7863,101,1186.9,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.8842,101,1187.7,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.9034,101,1187.9,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,0.941,101,1188.2,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,293.15,1,101,1188.6,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,298.15,0,101,1133.4,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,298.15,0.0517,101,1147.4,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,298.15,0.1038,101,1156,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,298.15,0.1952,101,1165.4,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,298.15,0.3078,101,1172.2,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,298.15,0.3563,101,1174.3,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,298.15,0.3998,101,1175.9,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,298.15,0.5121,101,1179,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,298.15,0.5994,101,1180.7,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
RkjdD,298.15,0.6856,101,1182.1,Garcia-Miaja et al. (2007),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
