setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
XJsCD,298.15,0,100.7,733.33,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,298.15,0.1026,100.7,916.12,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,298.15,0.2026,100.7,1042.14,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,298.15,0.3004,100.7,1134.03,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,298.15,0.4056,100.7,1209.89,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,298.15,0.5051,100.7,1266.69,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,298.15,0.6119,100.7,1316.23,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,298.15,0.7025,100.7,1351.49,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,298.15,0.8002,100.7,1383.95,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,298.15,0.9015,100.7,1412.83,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,298.15,1,100.7,1436.82,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,0,100.7,728.5,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,0.1026,100.7,911.59,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,0.2026,100.7,1037.64,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,0.3004,100.7,1129.36,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,0.4056,100.7,1205.12,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,0.5051,100.7,1262.02,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,0.6119,100.7,1311.69,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,0.7025,100.7,1346.8,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,0.8002,100.7,1379.23,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,0.9015,100.7,1408.07,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,303.15,1,100.7,1431.98,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,0,100.7,723.67,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,0.1026,100.7,907.02,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,0.2026,100.7,1033.16,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,0.3004,100.7,1124.87,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,0.4056,100.7,1200.55,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,0.5051,100.7,1257.23,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,0.6119,100.7,1306.91,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,0.7025,100.7,1342.12,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,0.8002,100.7,1374.49,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,0.9015,100.7,1403.3,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,308.15,1,100.7,1427.16,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
XJsCD,313.15,0,100.7,718.66,Malek and Ijardar (2016),Density,Liquid,AAODWt,CCCCN,1-butanamine,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
