setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
oWhtC,0.00489,288.15,101,1162.4,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00489,293.15,101,1158.8,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00489,298.15,101,1155.2,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00489,303.15,101,1151.5,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00489,308.15,101,1147.8,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00489,313.15,101,1144.2,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00489,318.15,101,1140.5,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00489,323.15,101,1136.9,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00489,328.15,101,1133.2,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00766,288.15,101,1162.3,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00766,293.15,101,1158.7,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00766,298.15,101,1155,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00766,303.15,101,1151.3,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00766,308.15,101,1147.7,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00766,313.15,101,1144,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00766,318.15,101,1140.3,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00766,323.15,101,1136.7,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.00766,328.15,101,1133,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.01112,288.15,101,1162.1,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.01112,293.15,101,1158.5,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.01112,298.15,101,1154.8,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.01112,303.15,101,1151.2,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.01112,308.15,101,1147.5,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.01112,313.15,101,1143.8,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.01112,318.15,101,1140.1,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.01112,323.15,101,1136.5,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.01112,328.15,101,1132.8,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
oWhtC,0.01425,288.15,101,1161.9,Zhao et al. (2021b),Density,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,
