setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
zzsWw,298.15,0.7604,101,1313.5,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
zzsWw,298.15,0.874,101,1340.6,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
zzsWw,298.15,0.9574,101,1358.7,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
zzsWw,308.15,0.0553,101,962.1,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
zzsWw,308.15,0.1464,101,1037.04,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
zzsWw,308.15,0.3153,101,1140.6,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
zzsWw,308.15,0.4929,101,1220,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
zzsWw,308.15,0.5884,101,1254.4,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
zzsWw,308.15,0.7604,101,1305,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
zzsWw,308.15,0.874,101,1332.3,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
zzsWw,308.15,0.9574,101,1350.4,Pal et al. (2010),Density,Liquid,AARRRo,COCC(C)O,1-methoxy-2-propanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
